drug_name_id,drugname,odrugname,Brand,Brand0,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Brand13,Brand14,Brand15,Brand16,Brand17,Brand18,Brand19,Brand20,Brand21,Brand22,Brand23,Brand24,Brand25,Brand26,Brand27,Brand28,Brand29,Brand30,applno1,DrugName1,applno2,DrugName2,applno3,DrugName3,applno4,DrugName4,applno5,DrugName5,applno6,DrugName6,applno7,DrugName7,applno8,DrugName8,applno9,DrugName9,applno10,DrugName10,applno11,DrugName11,date,year,month,brandname,indication,dstatus,action,otheraction,tech,ndablanumber,ndabla,submissiondate,submissiondatesource,priorityreview,accelerated,fasttrack,orphandrug,breakthrough,brkthrudate,manufacturer,firmtypesymbol,firm_public,firm_revenue,firm_revenue_lag_1,firm_revenue_lag_2,firm_revenue_lag_3,firm_revenue_lag_4,firm_revenue_lag_5,firm_grossprofit,firm_rd,firm_rd_supplemental,acquiredfirmrevenueinyearof,acquiredfirmdatelastrevenue,acquiredfirmyearlastrevenue,jv_dummy,firm_notes,in_cancerfile,drug_notes,revenue,gprofit,rnd,revenuelag1,revenuelag2,revenuelag3,revenuelag4,revenuelag5,DA,icd9,atc2
694,SUNITINIB,"PDGF TK ANTAGONIST (CANCER), SUGEN; PHA-290940AD; SU-010398; SU-011248; SU-012487; SU-012662; SU-11248; SU-11248J; SU-12662; SUTENE; SUTENT; SUNITINIB; SUNITINIB MALATE","PDGF TK ANTAGONIST (CANCER), SUGEN; PHA-290940AD; SU-010398; SU-011248; SU-012487; SU-012662; SU-11248; SU-11248J; SU-12662; SUTENE; SUTENT; SUNITINIB; SUNITINIB MALATE",SUNITINIB,"PDGF TK ANTAGONIST (CANCER), SUGEN",PHA-290940AD,SU-010398,SU-011248,SU-012487,SU-012662,SU-11248,SU-11248J,SU-12662,SUTENE,SUTENT,SUNITINIB,SUNITINIB MALATE,,,,,,,,,,,,,,,,,,21938,SUNITINIB MALATE,,,,,,,,,,,,,,,,,,,,,2006-01-26,2006,1,Sutent,renal cell carcinoma,REGISTERED,CSF-1 ANTAGONIST; FLT3 TYROSINE KINASE INHIBITOR; KIT TYROSINE KINASE INHIBITOR; PDGF RECEPTOR ALPHA ANTAGONIST; PDGF RECEPTOR BETA ANTAGONIST; RET TYROSINE KINASE RECEPTOR FAMILY INHIBITOR; VEGF-1 RECEPTOR ANTAGONIST; VEGF-2 RECEPTOR ANTAGONIST; VEGF-3 RECEPTOR ANTAGONIST,ANGIOGENESIS INHIBITOR; ANTICANCER PROTEIN KINASE INHIBITOR,CAPSULE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,021938,NDA,2005-08-10,fda,1,1,1,0,0,,pfizer,NYSE: PFE,1,48371,47405,48988,44736,32294,29024,41123,7423,7599,,,,,,1,,48371,41123,7423,47405,48988,44736,32294,29024,,189,J5
717,TEMSIROLIMUS,CCI-779; NSC-683864; TORISEL; TEMSIROLIMUS,CCI-779; NSC-683864; TORISEL; TEMSIROLIMUS,TEMSIROLIMUS,CCI-779,NSC-683864,TORISEL,TEMSIROLIMUS,,,,,,,,,,,,,,,,,,,,,,,,,,,22088,TEMSIROLIMUS,,,,,,,,,,,,,,,,,,,,,2007-05-30,2007,5,Torisel,renal cell carcinoma,REGISTERED,FK506 BINDING PROTEIN-12 MODULATOR; MTOR INHIBITOR,ANTICANCER; ANTICANCER PROTEIN KINASE INHIBITOR,INTRAVENOUS FORMULATION; SMALL MOLECULE THERAPEUTIC; SOLUTION,022088,NDA,2006-10-05,fda,1,0,1,1,0,,wyeth,NYSE: WYE,1,22399.8,20350.7,18755.8,17358,15850.6,14584,16330.5,3256.52,3256.8,,,,,acquired by Pfizer in 2009,1,,22399.8,16330.5,3256.52,20350.7,18755.8,17358,15850.6,14584,,189,J5
,CABOZANTINIB S-MALATE (RCC),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-04-25,2016,4,Cabometyx,renal cell carcinoma,,,,,208692,NDA,2015-12-22,fda,1,0,1,0,1,2015-08-24,exelixis,NASDAQ: EXEL,1,191.5,37.2,25.1,31.3,47.5,289.6,185.4,96,96,,,,,,1,,,,,,,,,,,189,J5
577,PAZOPANIB,"786034; ARMALA; GW-786034; GW-786034B; PZP-115891; PATORMA; VOTRIENT; PAZOPANIB; PAZOPANIB (ORAL, CANCER), NOVARTIS; PAZOPANIB HYDROCHLORIDE","786034; ARMALA; GW-786034; GW-786034B; PZP-115891; PATORMA; VOTRIENT; PAZOPANIB; PAZOPANIB (ORAL, CANCER), NOVARTIS; PAZOPANIB HYDROCHLORIDE",PAZOPANIB,786034,ARMALA,GW-786034,GW-786034B,PZP-115891,PATORMA,VOTRIENT,PAZOPANIB,"PAZOPANIB (ORAL, CANCER), NOVARTIS",PAZOPANIB HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,22465,PAZOPANIB HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2009-10-19,2009,10,Votrient,renal tumor,REGISTERED,FGF1 RECEPTOR ANTAGONIST; FGF3 RECEPTOR ANTAGONIST; ITK TYROSINE KINASE INHIBITOR; KIT TYROSINE KINASE INHIBITOR; LCK TYROSINE KINASE INHIBITOR; LTK TYROSINE KINASE RECEPTOR INHIBITOR; PDGF RECEPTOR ALPHA ANTAGONIST; PDGF RECEPTOR BETA ANTAGONIST; PROTEIN TYROSINE KINASE INHIBITOR; VEGF-1 RECEPTOR ANTAGONIST; VEGF-2 RECEPTOR ANTAGONIST; VEGF-3 RECEPTOR ANTAGONIST,ANGIOGENESIS INHIBITOR; ANTICANCER; ANTICANCER PROTEIN KINASE INHIBITOR; APOPTOSIS STIMULATOR,FILM COATING; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC; TABLET FORMULATION,022465,NDA,2008-12-18,fda,0,0,0,0,0,,glaxosmithkline,NYSE: GSK,1,45825.1,35480.4,45147.6,45499.1,37229.2,38293.2,34346.2,6382.36,6632.7,,,,,,1,,45825.1,34346.2,6382.36,35480.4,45147.6,45499.1,37229.2,38293.2,,189,J5
745,"TOPOTECAN HYDROCHLORIDE (ORAL, SMALL-CELL LUNG CANCER), NOVARTIS","HYCAMTIN; TOPOTECAN; TOPOTECAN (ORAL, SMALL-CELL LUNG CANCER), GLAXOSMITHKLINE; TOPOTECAN (ORAL, SMALL-CELL LUNG CANCER), NOVARTIS; TOPOTECAN HYDROCHLORIDE; TOPOTECAN HYDROCHLORIDE (ORAL, SMALL-CELL LUNG CANCER), NOVARTIS","HYCAMTIN; TOPOTECAN; TOPOTECAN (ORAL, SMALL-CELL LUNG CANCER), GLAXOSMITHKLINE; TOPOTECAN (ORAL, SMALL-CELL LUNG CANCER), NOVARTIS; TOPOTECAN HYDROCHLORIDE; TOPOTECAN HYDROCHLORIDE (ORAL, SMALL-CELL LUNG CANCER), NOVARTIS","TOPOTECAN HYDROCHLORIDE (ORAL, SMALL-CELL LUNG CANCER), NOVARTIS",HYCAMTIN,TOPOTECAN,"TOPOTECAN (ORAL, SMALL-CELL LUNG CANCER), GLAXOSMITHKLINE","TOPOTECAN (ORAL, SMALL-CELL LUNG CANCER), NOVARTIS",TOPOTECAN HYDROCHLORIDE,"TOPOTECAN HYDROCHLORIDE (ORAL, SMALL-CELL LUNG CANCER), NOVARTIS",,,,,,,,,,,,,,,,,,,,,,,,,200199,TOPOTECAN HYDROCHLORIDE,20671,TOPOTECAN HYDROCHLORIDE,22453,TOPOTECAN HYDROCHLORIDE,22453,TOPOTECAN HYDROCHLORIDE,22453,TOPOTECAN HYDROCHLORIDE,,,,,,,,,,,,,2007-10-11,2007,10,Hycamtin,small-cell lung cancer,REGISTERED,TOPOISOMERASE I INHIBITOR,ANTICANCER,CAPSULE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,020981,NDA,2007-04-11,fda,1,0,0,0,0,,glaxosmithkline,NYSE: GSK,1,45147.6,45499.1,37229.2,38293.2,37593.1,34140.7,34800.8,6433.47,6612.3,,,,,,1,,45147.6,34800.8,6433.47,45499.1,37229.2,38293.2,37593.1,34140.7,,162,J5
536,OLARATUMAB,"3G3 MAB (CANCER), IMCLONE; IMC-3G3; LY-3012207; LARTRUVO; PDGF MAB (CANCER), IMCLONE; PDGF-ALPHA MONOCLONAL ANTIBODY (CANCER), IMCLONE/ELI LILLY; PDGFRA MAB (CANCER), ELI LILLY; OLARATUMAB","3G3 MAB (CANCER), IMCLONE; IMC-3G3; LY-3012207; LARTRUVO; PDGF MAB (CANCER), IMCLONE; PDGF-ALPHA MONOCLONAL ANTIBODY (CANCER), IMCLONE/ELI LILLY; PDGFRA MAB (CANCER), ELI LILLY; OLARATUMAB",OLARATUMAB,"3G3 MAB (CANCER), IMCLONE",IMC-3G3,LY-3012207,LARTRUVO,"PDGF MAB (CANCER), IMCLONE","PDGF-ALPHA MONOCLONAL ANTIBODY (CANCER), IMCLONE/ELI LILLY","PDGFRA MAB (CANCER), ELI LILLY",OLARATUMAB,,,,,,,,,,,,,,,,,,,,,,,761038,OLARATUMAB,,,,,,,,,,,,,,,,,,,,,2016-10-19,2016,10,Lartruvo,soft tissue sarcoma,REGISTERED,PDGF RECEPTOR ALPHA ANTAGONIST,ANTICANCER MONOCLONAL ANTIBODY; ANTICANCER PROTEIN KINASE INHIBITOR,BIOLOGICAL THERAPEUTIC; IMMUNOGLOBULIN-G; INFUSION; INTRAVENOUS FORMULATION; MONOCLONAL ANTIBODY HUMAN,761038,BLA,2016-02-24,fda,1,1,1,1,1,2015-06-08,eli lilly,NYSE: LLY,1,21222.1,19958.7,19615.6,23113.1,22603.4,24286.5,15567.2,5243.9,5243.9,,,,,,1,,21222.1,15567.2,5243.9,19958.7,19615.6,23113.1,22603.4,24286.5,,176,J5
415,LENVATINIB MESYLATE,E-7080; ER-203492-00; HOPE; KISPLYX; KISPLYX; LENVIMA; LENVIMA; LENVATINIB; LENVATINIB MESYLATE,E-7080; ER-203492-00; HOPE; KISPLYX; KISPLYX; LENVIMA; LENVIMA; LENVATINIB; LENVATINIB MESYLATE,LENVATINIB MESYLATE,E-7080,ER-203492-00,HOPE,KISPLYX,KISPLYX,LENVIMA,LENVIMA,LENVATINIB,LENVATINIB MESYLATE,,,,,,,,,,,,,,,,,,,,,,206947,LENVATINIB MESYLATE,,,,,,,,,,,,,,,,,,,,,2015-02-13,2015,2,Lenvima,thyroid tumor,REGISTERED,FGF1 RECEPTOR ANTAGONIST; FGF2 RECEPTOR ANTAGONIST; FGF3 RECEPTOR ANTAGONIST; FGF4 RECEPTOR ANTAGONIST; KIT TYROSINE KINASE INHIBITOR; PDGF RECEPTOR ALPHA ANTAGONIST; PDGF RECEPTOR BETA ANTAGONIST; RET TYROSINE KINASE RECEPTOR INHIBITOR; VEGF-1 RECEPTOR ANTAGONIST; VEGF-2 RECEPTOR ANTAGONIST; VEGF-3 RECEPTOR ANTAGONIST,ANGIOGENESIS INHIBITOR; ANTICANCER; ANTICANCER PROTEIN KINASE INHIBITOR,CAPSULE FORMULATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,206947,NDA,2014-08-14,fda,1,0,0,1,0,,eisai,TYO: 4523,1,4712.4,4680.9,5612.5,6644.7,8576.2,10014.4,3050.3,1043.2,1043.2,,,,,,1,,4570.92,2957.5,1099.32,5831.6,6090.11,7862.83,9279.12,8593.08,,239,J5
5,ACAM-2000,"ACAM-2000; ACAMBIS 2000; SMALLPOX VACCINE, ACAMBIS/BAXTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-08-31,2007,8,"Smallpox (Vaccinia) Vaccine, Live",variola virus infection,LAUNCHED,,LIVE ATTENUATED VIRAL VACCINE; PROPHYLACTIC VACCINE,BIOLOGICAL THERAPEUTIC; INJECTABLE FORMULATION; PARENTERAL FORMULATION UNSPECIFIED,125158,BLA,2006-01-18,cortellis,0,0,1,0,0,,acambis,NASDAQ: ACAM,1,18.9,60.5,70.3,163.8,301.7,128.3,-2.2,43.9,47.9,,,,,acquired by sanofi in 2008,,,,,,,,,,,,50,J5
192,"DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM","DEFITELIO; DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM; DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM/SIGMA-TAU","DEFITELIO; DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM; DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM/SIGMA-TAU","DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM",DEFITELIO,"DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM","DEFIBROTIDE (IV, VENO-OCCLUSIVE DISEASE), GENTIUM/SIGMA-TAU",,,,,,,,,,,,,,,,,,,,,,,,,,,,208114,DEFIBROTIDE SODIUM,,,,,,,,,,,,,,,,,,,,,2016-03-30,2016,3,Defitelio,venous occlusive disease,REGISTERED,,ANTICANCER; COAGULATION INHIBITOR; UNSPECIFIED DRUG TARGET; VASOPROTECTANT,BIOLOGICAL THERAPEUTIC; INFUSION; INTRAVENOUS FORMULATION; OLIGONUCLEOTIDE,208114,NDA,2015-07-30,fda,1,0,1,1,0,,jazz pharmaceuticals,NASDAQ: JAZZ,1,1488,1324.8,1172.9,872.4,586,272.3,1382.6,162.3,261.3,,,,,,,,,,,,,,,,,573,J5
151,"CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/SUNOVION","OMNAIR; OMNARIS; OMNARIS HFA; OMNARIS NASAL SPRAY; TBN-15; ZETONNA; CICLESONIDE; CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/SEPRACOR; CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/SUNOVION; CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/TEIJIN/SUNOVION","OMNAIR; OMNARIS; OMNARIS HFA; OMNARIS NASAL SPRAY; TBN-15; ZETONNA; CICLESONIDE; CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/SEPRACOR; CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/SUNOVION; CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/TEIJIN/SUNOVION","CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/SUNOVION",OMNAIR,OMNARIS,OMNARIS HFA,OMNARIS NASAL SPRAY,TBN-15,ZETONNA,CICLESONIDE,"CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/SEPRACOR","CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/SUNOVION","CICLESONIDE (NASAL/AEROSOL FORMULATION), ALTANA/TEIJIN/SUNOVION",,,,,,,,,,,,,,,,,,,,,202129,CICLESONIDE,22004,CICLESONIDE,,,,,,,,,,,,,,,,,,,2006-10-20,2006,10,Omnaris,allergic rhinitis,REGISTERED,,CORTICOSTEROID AGONIST; STEROIDAL ANTI-INFLAMMATORY,FORMULATION AEROSOL; NASAL FORMULATION LOCAL; PRODRUG; SMALL MOLECULE THERAPEUTIC; STEROID; SUSPENSION,022004,NDA,2005-12-21,fda,0,0,0,0,0,,altana,FWB: ALT,1,1707.8,1074.1,4011.4,3446.9,2735.9,2054.9,632.3,89.3,89.3,,,,,,,,,,,,,,,,,477,J7
307,"FLUTICASONE FUROATE (NASAL, ALLERGIC RHINITIS), GSK","685698; ALLERMIST; AVAMYS; GW-685698; GW-685698X; VERAMYST; FLUTICASONE FUROATE; FLUTICASONE FUROATE (NASAL, ALLERGIC RHINITIS), GSK",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2007-04-27,2007,4,Flonase,allergic rhinitis,REGISTERED,GLUCOCORTICOID AGONIST,ANTI-INFLAMMATORY; RESPIRATORY SYSTEM AGENT,AEROSOL FORMULATION INHALANT; INHALANT FORMULATION; MICROPARTICLE FORMULATION; NASAL FORMULATION LOCAL; SMALL MOLECULE THERAPEUTIC; STEROID; SUSPENSION,022051,NDA,2006-06-15,cortellis,0,0,0,0,0,,glaxosmithkline,NYSE: GSK,1,45147.6,45499.1,37229.2,38293.2,37593.1,34140.7,34800.8,6433.47,6612.3,,,,,,,,45147.6,34800.8,6433.47,45499.1,37229.2,38293.2,37593.1,34140.7,,477,J7
338,"GRASS-POLLEN ALLERGEN IMMUNOTHERAPY (SUBLINGUAL TABLET), STALLERGENES/PALADIN LABS/GREER LAB","ORALAIR; ORALAIR GRASSES; SLIT (GRASS POLLEN ALLERGY), STALLERGENES/PALADIN LABS; GRASS-POLLEN ALLERGEN IMMUNOTHERAPY (SUBLINGUAL TABLET), STALLERGENES/PALADIN LABS/GREER LAB",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-01,2014,4,Oralair,allergic rhinitis,REGISTERED,,ALLERGEN; ANTI-INFLAMMATORY; THERAPEUTIC VACCINE,ANTIGEN; BIOLOGICAL THERAPEUTIC; BUCCAL FORMULATION SYSTEMIC; ORAL FORMULATION; PEPTIDE; TABLET FORMULATION,125471,BLA,2012-12-18,fda,0,0,0,0,0,,stallergenes,private,0,304.2,341.7,316.2,301.8,290.3,276.6,233.7,31.8,56.1,,,,,IPO in 2015,,,,,,,,,,,,477,J7
495,MITIZAX,"ACARIZAX; ALK HDM SLIT-DROPS; ALK HDM SLIT-TABLET; ALK HDM TABLET; AVANZ MITE MIX; HDM AIT; HDM SLIT-TABLET; MITICURE; MK-8237; MITIZAX; ODACTRA; SCH-900237; SLITONE ULTRA HDM; TO-203; ALLERGY IMMUNOTHERAPY TABLET (DUST MITE ALLERGIES), MERCK & CO/ALK ABELLO; ALLERGY IMMUNOTHERAPY TABLET (DUST MITE ALLERGIES), MERCK & CO/ALK ABELLO/TORII; ALLERGY IMMUNOTHERAPY TABLET (DUST MITE ALLERGIES), SCHERING-PLOUGH/ALK-ABELLO; BIOLOGICAL HOUSE DUST MITE ALLERGEN (SUBLINGUAL, ZYDIS), ALK-ABELLO; BIOLOGICAL HOUSE DUST MITE ALLERGEN (SUBLINGUAL, ZYDIS), ALK-ABELLO/SCHERING-PLOUGH; HOUSE DUST MITE ALLERGY DESENSITIZATION TABLET, ALK-ABELLO; HOUSE DUST MITE ALLERGY DESENSITIZATION TABLET, ALK-ABELLO/SCHERING-PLOUGH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2017-03-01,2017,3,Odactra,allergic rhinitis,REGISTERED,,ALLERGEN; ANTI-INFLAMMATORY; IMMUNOMODULATOR; THERAPEUTIC VACCINE,ANTIGEN; BIOLOGICAL THERAPEUTIC; BUCCAL FORMULATION SYSTEMIC; DAILY DOSING; ORAL FORMULATION; PEPTIDE; QUICK RELEASE FORMULATION; SOLUTION; TABLET FORMULATION,125592,BLA,2016-02-09,fda,0,0,0,0,0,,merck,NYSE: MRK,1,37736,39807,39498,42237,44033,47267,26232,7184,7184,,,,,,,,,,,,,,,,,477,J7
74,"AZELASTINE + FLUTICASONE (NASAL SPRAY, ALLERGIC RHINITIS), MEDA/CIPLA","AZECORT; DYLASTINE; DYMISTA; MP-2902; MP-AZEFLU; AZELASTINE + FLUTICASONE; AZELASTINE + FLUTICASONE (NASAL SPRAY, ALLERGIC RHINITIS), MEDA/CIPLA; AZELASTINE HYDROCHLORIDE + FLUTICASONE PROPIONATE","AZECORT; DYLASTINE; DYMISTA; MP-2902; MP-AZEFLU; AZELASTINE + FLUTICASONE; AZELASTINE + FLUTICASONE (NASAL SPRAY, ALLERGIC RHINITIS), MEDA/CIPLA; AZELASTINE HYDROCHLORIDE + FLUTICASONE PROPIONATE","AZELASTINE + FLUTICASONE (NASAL SPRAY, ALLERGIC RHINITIS), MEDA/CIPLA",AZECORT,DYLASTINE,DYMISTA,MP-2902,MP-AZEFLU,AZELASTINE + FLUTICASONE,"AZELASTINE + FLUTICASONE (NASAL SPRAY, ALLERGIC RHINITIS), MEDA/CIPLA",AZELASTINE HYDROCHLORIDE + FLUTICASONE PROPIONATE,,,,,,,,,,,,,,,,,,,,,,,202236,AZELASTINE HYDROCHLORIDE; FLUTICASONE PROPIONATE,,,,,,,,,,,,,,,,,,,,,2012-05-01,2012,5,Dymista,seasonal allergic rhinitis,REGISTERED,HISTAMINE H1 RECEPTOR ANTAGONIST; LEUKOTRIENE C4 ANTAGONIST,ANTI-INFLAMMATORY; CORTICOSTEROID AGONIST; STEROIDAL ANTI-INFLAMMATORY,AEROSOL FORMULATION DERMATOLOGICAL; DERMATOLOGICAL FORMULATION; DRUG COMBINATION; NASAL FORMULATION LOCAL; SMALL MOLECULE THERAPEUTIC; STEROID; SUSPENSION,202236,NDA,2011-04-01,fda,0,0,0,0,0,,meda pharmaceuticals,STO: MEDAA,1,1995.1,1872.7,1721.9,1842.8,1360.7,1259.1,1221,400.7,400.7,,,,,acquired by mylan in 2016,,,,,,,,,,,,477,J7
83,"BECLOMETHASONE DIPROPIONATE  (WATERLESS NASAL SPRAY, ALLERGIC RHINITIS), TEVA","BDP NASAL HFA; BDP NASAL HFA; BDP-HFA; QNASL; QNASL NASAL AEROSOL; QNASL NASAL AEROSOL; QNAZE; BECLOMETASONE (WATERLESS NASAL SPRAY, ALLERGIC RHINITIS), TEVA; BECLOMETHASONE DIPROPIONATE; BECLOMETHASONE DIPROPIONATE (WATERLESS NASAL SPRAY, ALLERGIC RHINITIS), TEVA; BECLOMETHASONE DIPROPIONATE (INTRANASAL, ALLERGIC RHINITIS), TEVA","BDP NASAL HFA; BDP NASAL HFA; BDP-HFA; QNASL; QNASL NASAL AEROSOL; QNASL NASAL AEROSOL; QNAZE; BECLOMETASONE (WATERLESS NASAL SPRAY, ALLERGIC RHINITIS), TEVA; BECLOMETHASONE DIPROPIONATE; BECLOMETHASONE DIPROPIONATE (WATERLESS NASAL SPRAY, ALLERGIC RHINITIS), TEVA; BECLOMETHASONE DIPROPIONATE (INTRANASAL, ALLERGIC RHINITIS), TEVA","BECLOMETHASONE DIPROPIONATE  (WATERLESS NASAL SPRAY, ALLERGIC RHINITIS), TEVA",BDP NASAL HFA,BDP NASAL HFA,BDP-HFA,QNASL,QNASL NASAL AEROSOL,QNASL NASAL AEROSOL,QNAZE,"BECLOMETASONE (WATERLESS NASAL SPRAY, ALLERGIC RHINITIS), TEVA",BECLOMETHASONE DIPROPIONATE,"BECLOMETHASONE DIPROPIONATE (WATERLESS NASAL SPRAY, ALLERGIC RHINITIS), TEVA","BECLOMETHASONE DIPROPIONATE (INTRANASAL, ALLERGIC RHINITIS), TEVA",,,,,,,,,,,,,,,,,,,,202813,BECLOMETHASONE DIPROPIONATE,,,,,,,,,,,,,,,,,,,,,2012-03-23,2012,3,Qnasl,seasonal allergic rhinitis,REGISTERED,GLUCOCORTICOID AGONIST,STEROIDAL ANTI-INFLAMMATORY,FORMULATION AEROSOL; NASAL FORMULATION LOCAL; SMALL MOLECULE THERAPEUTIC; STEROID,202813,NDA,2011-05-24,fda,0,0,0,0,0,,teva pharmaceuticals,NYSE: TEVA,1,20317,18312,16121,13899,11085,9408,10715,1356,1283,,,,,,,,,,,,,,,,,477,J7
541,"OLOPATADINE (NASAL SPRAY), ALCON","PATANASE; OLOPATADINE; OLOPATADINE (NASAL SPRAY), ALCON; OLOPATADINE HYDROCHLORIDE","PATANASE; OLOPATADINE; OLOPATADINE (NASAL SPRAY), ALCON; OLOPATADINE HYDROCHLORIDE","OLOPATADINE (NASAL SPRAY), ALCON",PATANASE,OLOPATADINE,"OLOPATADINE (NASAL SPRAY), ALCON",OLOPATADINE HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,,,,,,,21861,OLOPATADINE HYDROCHLORIDE,,,,,,,,,,,,,,,,,,,,,2008-04-15,2008,4,Patanase,seasonal allergic rhinitis,REGISTERED,HISTAMINE H1 RECEPTOR ANTAGONIST,ANTI-INFLAMMATORY,AEROSOL FORMULATION DERMATOLOGICAL; DERMATOLOGICAL FORMULATION; NASAL FORMULATION LOCAL; SMALL MOLECULE THERAPEUTIC; SOLUTION,021861,NDA,2004-12-24,fda,0,0,0,0,0,,alcon,NYSE: ACL,1,6294,5599,4896.6,4368.5,3913.6,3406.9,48.19,619,635,,,,,acquired by novartis in 2011,,,,,,,,,,,,477,J7
339,GRAZAX,"ALK GRASS TABLET; GRASTEK; GRAZAX; MK-7243; SCH-697243; BIOLOGICAL GRASS POLLEN ALLERGEN (SUBLINGUAL, ZYDIS), ALK-ABELLO; BIOLOGICAL GRASS POLLEN ALLERGEN (SUBLINGUAL, ZYDIS), ALK-ABELLO/SCHERING-PLOUGH; GRASS AIT; GRASS POLLEN ALLERGY DESENSITIZATION TABLET, ALK-ABELLO; GRASS POLLEN ALLERGY DESENSITIZATION TABLET, ALK-ABELLO/SCHERING-PLOUGH; IMMUNOTHERAPY (GRASS POLLEN), ALK-ABELLO/SCHERING-PLOUGH; SUBLINGUAL TABLET-BASED IMMUNOTHERAPY (GRASS POLLEN ALLERGIES), SCHERING-PLOUGH/ALK-ABELLO",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-11,2014,4,Grastek,seasonal allergic rhinitis,REGISTERED,,ALLERGEN; ANTI-INFLAMMATORY; IMMUNOMODULATOR; PROPHYLACTIC VACCINE,ANTIGEN; BIOLOGICAL THERAPEUTIC; BUCCAL FORMULATION SYSTEMIC; NATURAL PRODUCT; ORAL FORMULATION; QUICK RELEASE FORMULATION; TABLET FORMULATION,125473,BLA,2013-01-25,fda,0,0,0,0,0,,merck,NYSE: MRK,1,42237,44033,47267,48047,45987,27428,27051,6532,7131,,,,,,,,42237,27051,6532,44033,47267,48047,45987,27428,,477,J7
497,MK-3641,"AIT (RAGWEED ALLERGY), SCHERING-PLOUGH/ALK-ABELLO; ALK RAGWEED TABLET; AMB-A-1-U; MK-3641; RAGWEED AIT; RAGWITEK; SCH-039641; SCH-39641; ALLERGY IMMUNOTHERAPY TABLET (RAGWEED ALLERGIES), MERCK & CO/ALK ABELLO; ALLERGY IMMUNOTHERAPY TABLET (RAGWEED ALLERGIES), SCHERING-PLOUGH/ALK-ABELLO; BIOLOGICAL RAGWEED ALLERGEN (SUBLINGUAL, ZYDIS), ALK-ABELLO; BIOLOGICAL RAGWEED ALLERGEN (SUBLINGUAL, ZYDIS), ALK-ABELLO/SCHERING-PLOUGH; RAGWEED ALLERGY DESENSITIZATION TABLET, ALK-ABELLO; RAGWEED ALLERGY DESENSITIZATION TABLET, ALK-ABELLO/SCHERING-PLOUGH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-04-17,2014,4,Ragwitex,seasonal allergic rhinitis,REGISTERED,,ALLERGEN; IMMUNOMODULATOR; PROPHYLACTIC VACCINE,ANTIGEN; BIOLOGICAL THERAPEUTIC; BUCCAL FORMULATION SYSTEMIC; NATURAL PRODUCT; ORAL FORMULATION; ORALLY DISINTEGRATING TABLET; TABLET FORMULATION,125478,BLA,2013-03-11,fda,0,0,0,0,0,,merck,NYSE: MRK,1,42237,44033,47267,48047,45987,27428,27051,6532,7131,,,,,,,,42237,27051,6532,44033,47267,48047,45987,27428,,477,J7
