drug_name_id,drugname,odrugname,Brand,Brand0,Brand1,Brand2,Brand3,Brand4,Brand5,Brand6,Brand7,Brand8,Brand9,Brand10,Brand11,Brand12,Brand13,Brand14,Brand15,Brand16,Brand17,Brand18,Brand19,Brand20,Brand21,Brand22,Brand23,Brand24,Brand25,Brand26,Brand27,Brand28,Brand29,Brand30,applno1,DrugName1,applno2,DrugName2,applno3,DrugName3,applno4,DrugName4,applno5,DrugName5,applno6,DrugName6,applno7,DrugName7,applno8,DrugName8,applno9,DrugName9,applno10,DrugName10,applno11,DrugName11,date,year,month,brandname,indication,action,otheraction,tech,_merge,nda/bla number,nda/bla,submission date,submission date source,priority review,accelerated,fast track,orphan drug,breakthrough,brkthru date,manufacturer,firmtype/symbol,firm_public,firm_revenue,firm_revenue_lag_1,firm_revenue_lag_2,firm_revenue_lag_3,firm_revenue_lag_4,firm_revenue_lag_5,firm_grossprofit,firm_rd,firm_rd_supplemental,acquired firm revenue in year of acqusition,acquired firm date last revenue reported,acquired firm year last revenue reported,jv_dummy,firm_notes,in_cancerfile,drug_notes,bbw,url,index,indicationID,icd9,ccs,ccs_label,nccs,cancer
768,URIDINE TRIACETATE,PN-401; VISTOGARD; VISTOGARD; XURIDEN; XURIDEN; TRIACETYLURIDINE; URIDINE TRIACETATE; VISTONURIDINE,PN-401; VISTOGARD; VISTOGARD; XURIDEN; XURIDEN; TRIACETYLURIDINE; URIDINE TRIACETATE; VISTONURIDINE,URIDINE TRIACETATE,PN-401,VISTOGARD,VISTOGARD,XURIDEN,XURIDEN,TRIACETYLURIDINE,URIDINE TRIACETATE,VISTONURIDINE,,,,,,,,,,,,,,,,,,,,,,,208159,URIDINE TRIACETATE,208169,URIDINE TRIACETATE,,,,,,,,,,,,,,,,,,,2015-09-04T00:00:00Z,2015,9,Xuriden,anemia,,ANTIDOTE; CHEMOPROTECTANT; NEUROPROTECTANT; URACIL METABOLISM MODULATOR,GRANULE; ORAL FORMULATION; PRODRUG; SMALL MOLECULE THERAPEUTIC,matched (3),208169,NDA,2015-01-08T00:00:00Z,fda,1,0,0,1,1,2014-04-30T00:00:00Z,wellstat therapeutics,private,0,,,,,,,,,,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208169,331,17,281,59,Deficiency and other anemia,1,0
,URIDINE TRIACETATE (EMERGENCY TREATMENT),,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-11T00:00:00Z,2015,12,Vistogard,anemia,,,,,208159,NDA,2015-07-10T00:00:00Z,fda,1,0,0,1,0,,wellstat therapeutics,private,0,,,,,,,,,,,,,,,1,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=208159,734,17,281,59,Deficiency and other anemia,1,0
230,ECULIZUMAB,"5G1.1; C5 COMPLEMENT INHIBITOR (2), ALEXION; SOLIRIS; ECULIZUMAB; H5G1.1; H5G1.1SCFV","5G1.1; C5 COMPLEMENT INHIBITOR (2), ALEXION; SOLIRIS; ECULIZUMAB; H5G1.1; H5G1.1SCFV",ECULIZUMAB,5G1.1,"C5 COMPLEMENT INHIBITOR (2), ALEXION",SOLIRIS,ECULIZUMAB,H5G1.1,H5G1.1SCFV,,,,,,,,,,,,,,,,,,,,,,,,,125166,ECULIZUMAB,,,,,,,,,,,,,,,,,,,,,2007-03-16T00:00:00Z,2007,3,Soliris,paroxysmal nocturnal hemoglobinuria,COMPLEMENT C5 FACTOR INHIBITOR,IMMUNOMODULATOR,BIOLOGICAL THERAPEUTIC; INFUSION; INTRAVENOUS FORMULATION; MONOCLONAL ANTIBODY HUMANIZED; PROTEIN RECOMBINANT; SOLUTION,matched (3),125166,BLA,2006-09-20T00:00:00Z,cortellis,1,0,0,1,0,,alexion pharmaceuticals,NASDAQ: ALXN,1,72.041,1.558,1.5936,4.609,0.877,6.536,65.345,64.94,69,,,,,,,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125166,10,1297,283,59,Deficiency and other anemia,1,0
62,"ARTEMETHER + LUMEFANTRINE, NOVARTIS","CGP-56697; COA-566; COA-566; COARTEM; COARTEM DISPERSIBLE; COARTEMA; COARTEMA; RIAMET; ARTEMETHER + BENFLUMETOL; ARTEMETHER + BENFLUMETOL, NOVARTIS; ARTEMETHER + LUMEFANTRINE; ARTEMETHER + LUMEFANTRINE, NOVARTIS; COARTEMETHER; COARTEMETHER, NOVARTIS","CGP-56697; COA-566; COA-566; COARTEM; COARTEM DISPERSIBLE; COARTEMA; COARTEMA; RIAMET; ARTEMETHER + BENFLUMETOL; ARTEMETHER + BENFLUMETOL, NOVARTIS; ARTEMETHER + LUMEFANTRINE; ARTEMETHER + LUMEFANTRINE, NOVARTIS; COARTEMETHER; COARTEMETHER, NOVARTIS","ARTEMETHER + LUMEFANTRINE, NOVARTIS",CGP-56697,COA-566,COA-566,COARTEM,COARTEM DISPERSIBLE,COARTEMA,COARTEMA,RIAMET,ARTEMETHER + BENFLUMETOL,"ARTEMETHER + BENFLUMETOL, NOVARTIS",ARTEMETHER + LUMEFANTRINE,"ARTEMETHER + LUMEFANTRINE, NOVARTIS",COARTEMETHER,"COARTEMETHER, NOVARTIS",,,,,,,,,,,,,,,,,22268,ARTEMETHER; LUMEFANTRINE,22268,ARTEMETHER; LUMEFANTRINE,,,,,,,,,,,,,,,,,,,2009-04-07T00:00:00Z,2009,4,Coartem,plasmodium infection,,ANTIPARASITIC; UNSPECIFIED DRUG TARGET,DRUG COMBINATION; ORAL FORMULATION; SMALL MOLECULE THERAPEUTIC,matched (3),022268,NDA,2008-06-27T00:00:00Z,fda,1,0,1,1,0,,novartis,NYSE: NVS,1,45075,42535,38947,35105,29753,27277,32845,7374,7469,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=022268,517,268,283,59,Deficiency and other anemia,1,0
20,ALBUTREPENONACOG ALFA,"CSL-654; IDELVION; ALBUTREPENONACOG ALFA; RIX - FP; RECOMBINANT COAGULATION FACTOR IX (EXTENDED HALF-LIFE, HEMOPHILIA B), CSL BEHRING; RECOMBINANT COAGULATION FACTOR IX (IV, HEMOPHILIA B), CSL BEHRING; RECOMBINANT COAGULATION FACTORS, CSL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-04T00:00:00Z,2016,3,Idelvion,factor ix deficiency,COAGULATION FACTOR MODULATOR; FACTOR IX AGONIST,,BIOLOGICAL THERAPEUTIC; INFUSION; INTRAVENOUS FORMULATION; PROTEIN FUSION; PROTEIN RECOMBINANT; SUSTAINED RELEASE FORMULATION,using only (2),125582,BLA,2014-12-16T00:00:00Z,cortellis,0,0,0,1,0,,CSL Behring,ASX: CSL,1,6452,5843.1,5504.7,5042.3,4774.7,4448.9,3272.5,616.9,616.9,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125582,635,1228,286,62,Coagulation and hemorrhagic disorders,1,0
91,BERIPLEX P/N,"4-PCC; 4F-PCC; BE-1116; BERIPLEX; BERIPLEX P/N; CONFIDEX; KCENTRA; PCC CSL LTD; PROTHROMBIN COMPLEX CONCENTRATE, AVENTIS BEHRING",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-04-29T00:00:00Z,2013,4,Kcentra,blood clotting disorder,FACTOR IIA MODULATOR; FACTOR IX MODULATOR; FACTOR VII MODULATOR; FACTOR X MODULATOR; VITAMIN K DEPENDENT PROTEIN C MODULATOR,ANTIDOTE; BLOOD SYSTEM AGENT; COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; BLOOD CONSTITUENTS; INFUSION; INTRAVENOUS FORMULATION; PEPTIDE,using only (2),125421,BLA,2012-05-29T00:00:00Z,cortellis,0,0,0,1,0,,CSL Behring,ASX: CSL,1,5042.3,4774.7,4448.9,4354.7,4246.3,2797.9,2608.6,465.9,465.9,,,,,,,,1,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125421,641,75,286,62,Coagulation and hemorrhagic disorders,1,0
140,CATRIDECACOG,"FACTOR XIII, ZYMOGENETICS; NN-1810; NN-1841; NN-8717; NOVOTHIRTEEN; TRETTEN; CATRIDECACOG; RFXIII; RFACTOR XIII, NOVO NORDISK; RFACTOR XIII, ZYMOGENETICS; RHFXIII, NOVO NORDISK; RECOMBINANT FACTOR XIII (CONGENTIAL DEFICIENCY), NOVO NORDISK; RECOMBINANT HUMAN FACTOR XIII (CONGENTIAL DEFICIENCY, CARDIAC SURGERY), NOVO NORDISK; RHFACTOR XIII, NOVO NORDISK; RHFACTOR XIII, ZYMOGENETICS",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-12-23T00:00:00Z,2013,12,Tretten,factor xiii deficiency,FACTOR XIII AGONIST,ANTI-INFLAMMATORY; ANTICANCER; COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT,using only (2),125398,BLA,2011-02-23T00:00:00Z,cortellis,0,0,0,1,0,,novo nordisk,NYSE: NVO,1,15428.3,13788.5,11595.7,10933.9,9837.83,8546.85,12817.9,2166.03,2166,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125398,645,3423,286,62,Coagulation and hemorrhagic disorders,1,0
233,EFMOROCTOCOG ALFA,"BIIB-031; BIIB-031; ELOCTA; ELOCTA; ELOCTATE; ELOCTATE; FVIII:FC; FVIII:FC; FVIIIFC; FACTOR VIII FC FUSION PROTEIN (HEMOPHILIA A), BIOGEN/SWEDISH ORPHAN BIOVITRUM; FACTOR VIII FC FUSION PROTEIN (HEMOPHILIA A), BIOVERATIV/SWEDISH ORPHAN BIOVITRUM; FACTOR VIII FUSION (HEMOPHILIA A), SYNTONIX/BIOVITRUM; EFMOROCTOCOG ALFA; RFVIIIFC; RFVIIIFC",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-06-06T00:00:00Z,2014,6,Eloctate,factor viii deficiency,FACTOR VIII AGONIST; FACTOR VIII MODULATOR,BLOOD CLOTTING MODULATOR,ANTIBODY FRAGMENT; BIOLOGICAL THERAPEUTIC; CELL CULTURE TECHNIQUE; FORMULATION POWDER; FREEZE DRYING; IMMUNOGLOBULIN-G; INJECTABLE CONTROLLED RELEASE FORMULATION; PROTEIN FUSION; PROTEIN RECOMBINANT,using only (2),125487,BLA,2013-03-12T00:00:00Z,cortellis,0,0,0,1,0,,biogen,NASDAQ: BIIB,1,9703.3,6932.2,5514.86,5037.63,4716.42,4377.35,8532.3,1893.4,1893.4,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125487,653,121,286,62,Coagulation and hemorrhagic disorders,1,0
234,EFTRENONACOG ALFA,"ALPROLIX; BIIB-029; BIVV-002; FIX:FC FUSION; FIXFC; FIXFC (HEMOPHILIA B), SYNTONIX/BIOVITRUM; FACTOR IX FUSION (HEMOPHILIA B), BIOGEN/SWEDISH ORPHAN BIOVITRUM; FACTOR IX FUSION (HEMOPHILIA B), BIOVERATIV/SWEDISH ORPHAN BIOVITRUM; FACTOR IX FUSION (HEMOPHILIA B), SYNTONIX/BIOVITRUM; EFTRENONACOG ALFA; EFTRENONACOG ALFA (HEMOPHILIA B), BIOGEN; HEMOPHILIA B THERAPY, SYNTONIX/BIOVITRUM; RFIXFC; RFIXFC-XTEN; RFACTOR IX",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-03-28T00:00:00Z,2014,3,Alprolix,factor ix deficiency,FACTOR IX AGONIST,,ANTIBODY FRAGMENT; BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; IMMUNOGLOBULIN-G; INJECTABLE CONTROLLED RELEASE FORMULATION; INTRAVENOUS FORMULATION; PROTEIN FUSION,using only (2),125444,BLA,2012-11-15T00:00:00Z,cortellis,0,0,1,1,0,,biogen,NASDAQ: BIIB,1,9703.3,6932.2,5514.86,5037.63,4716.42,4377.35,8532.3,1893.4,1893.4,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125444,654,1228,286,62,Coagulation and hemorrhagic disorders,1,0
269,"FACTOR XIII CONCENTRATE, CSL","CLUVOT; CORIFACT; FACTOR XIII CONCENTRATE, CSL; FIBROGAMMIN; FIBROGAMMIN P",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2011-02-15T00:00:00Z,2011,2,Corifact,factor xiii deficiency,FACTOR XIII AGONIST,,BIOLOGICAL THERAPEUTIC; INTRAVENOUS FORMULATION; PEPTIDE,using only (2),125385,BLA,2010-08-18T00:00:00Z,fda,1,1,1,1,0,,CSL Behring,ASX: CSL,1,4448.9,4354.7,4246.3,2797.9,2991.4,2341.7,2099.1,353.4,353.4,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125385,657,3423,286,62,Coagulation and hemorrhagic disorders,1,0
285,"FIBRINOGEN (INTRAVENOUS, FACTOR I DEFICIENCY/BLEEDING), CSL","HAEMOCOMPLETTAN P; RIASTAP; FIBRINOGEN (INTRAVENOUS, FACTOR I DEFICIENCY/BLEEDING), CSL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-01-16T00:00:00Z,2009,1,RiaSTAP,factor i deficiency,FACTOR I STIMULATOR,,BIOLOGICAL THERAPEUTIC; INTRAVENOUS FORMULATION; PEPTIDE,using only (2),125317,BLA,2008-07-18T00:00:00Z,fda,1,1,0,1,0,,CSL Behring,ASX: CSL,1,4246.3,2797.9,2991.4,2341.7,1900,1895.2,2178.5,274.1,274.1,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125317,658,2762,286,62,Coagulation and hemorrhagic disorders,1,0
442,LONOCTOCOG ALFA,"AFSTYLA; CSL-627; NBP-601; SK-NBP601; LONOCTOCOG ALFA; RVIII-SC; RVIII-SINGLECHAIN; RECOMBINANT FACTOR VIII (HEMOPHILIA A), CSL; SINGLE-CHAIN RECOMBINANT FACTOR VIII (HEMOPHILIA A), CSL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-05-25T00:00:00Z,2016,5,Afstyla,factor viii deficiency,FACTOR VIII AGONIST,COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; INFUSION; PARENTERAL FORMULATION UNSPECIFIED; PROTEIN RECOMBINANT,using only (2),125591,BLA,2015-05-29T00:00:00Z,fda,0,0,0,0,0,,CSL Behring,ASX: CSL,1,6452,5843.1,5504.7,5042.3,4774.7,4448.9,3272.5,616.9,616.9,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125591,695,121,286,62,Coagulation and hemorrhagic disorders,1,0
522,NONACOG GAMMA,"BAX-326; FIXTERA; RIXUBIS; NONACOG GAMMA; RFIX, BAXTER; RECOMBINANT FACTOR IX, BAXALTA; RECOMBINANT FACTOR IX, BAXTER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-06-26T00:00:00Z,2013,6,Rixubis,factor ix deficiency,FACTOR IX AGONIST,COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; CLONING TECHNOLOGY; FORMULATION POWDER; FREEZE DRYING; INFUSION; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT; SOLUTION,using only (2),125446,BLA,2012-08-30T00:00:00Z,fda,0,0,0,1,0,,baxter,NYSE: BAX,1,9413,13936,13893,12843,12562,12348,4289,534,582,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125446,701,1228,286,62,Coagulation and hemorrhagic disorders,1,0
532,"OCTOCOG ALFA (PLASMA-FREE, SUCROSE-FORMULATED), BAYER","BAY-81-8973; BAY-81-8973; KOGENATE PF; KOVALTRY; OCTOCOG ALFA; OCTOCOG ALFA (PLASMA-FREE, SUCROSE-FORMULATED), BAYER",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2016-03-16T00:00:00Z,2016,3,Kovaltry,factor viii deficiency,FACTOR VIII AGONIST,COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; FORMULATION OTHER; PARENTERAL FORMULATION UNSPECIFIED; PEPTIDE; PROTEIN RECOMBINANT,using only (2),125574,BLA,2014-12-16T00:00:00Z,fda,0,0,0,0,0,,bayer,ETR: BAYN,1,49370.8,50051.6,50038.1,55301.2,52397.7,47454.4,28381.7,4836.9,4925.6,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125574,703,121,286,62,Coagulation and hemorrhagic disorders,1,0
626,"RECOMBINANT MOROCTOCOG ALFA (PLASMA/ALBUMIN-FREE, HEMOPHILIA A), WYETH","FUSENGO; REFACTO AF; XYNTHA; XYNTHA SOLOFUSE; RECOMBINANT FACTOR VIII (PLASMA/ALBUMIN-FREE, HEMOPHILIA A), WYETH; RECOMBINANT MOROCTOCOG ALFA (PLASMA/ALBUMIN-FREE, HEMOPHILIA A), WYETH",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2008-02-21T00:00:00Z,2008,2,Xyntha,factor viii deficiency,FACTOR VIII AGONIST,COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; GLYCOPROTEIN; INFUSION; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT,using only (2),125264,BLA,2007-04-25T00:00:00Z,,0,0,0,0,0,,wyeth,NYSE: WYE,1,22833.9,22399.8,20350.7,18755.8,17358,15850.6,16828.6,3340.08,3373.2,,,,,acquired by Pfizer in 2009,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125264,714,121,286,62,Coagulation and hemorrhagic disorders,1,0
651,RURIOCTOCOG ALFA PEGOL,"ADYNOVATE; ADYNOVATE; ADYNOVI; ADYNOVI; BAX-855; BAX-855; FACTOR VIII + VON WILLEBRAND FACTOR (PEGYLATED), BAXTER; PEGYLATED ADVATE, BAXTER; PEGYLATED RFVIII (HEMOPHILIA A), BAXALTA; PEGYLATED RFVIII (HEMOPHILIA A), BAXTER; PEGYLATED RECOMBINANT FACTOR VIII (HEMOPHILIA A), BAXTER; RURIOCTOCOG ALFA PEGOL",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-11-13T00:00:00Z,2015,11,Adynovate,factor viii deficiency,FACTOR VIII AGONIST,COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; INTRAVENOUS FORMULATION; PEGYLATED FORMULATION; PROTEIN RECOMBINANT; SUSTAINED RELEASE FORMULATION,using only (2),125566,BLA,2014-11-25T00:00:00Z,fda,0,0,0,0,0,,baxalta,NYSE: BXLT,1,6148,10719,9413,13936,13893,12843,3782,699,1095,,,,,spun off from baxter intl in 2015; lagged revenues are for baxter intl,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125566,718,121,286,62,Coagulation and hemorrhagic disorders,1,0
669,SIMOCTOCOG ALFA,"NUWIQ; VIHUMA; RECOMBINANT FACTOR VIII (HUMAN CELL LINE PRODUCTION), OCTAPHARMA; SIMOCTOCOG ALFA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-09-04T00:00:00Z,2015,9,Nuwiq,factor viii deficiency,FACTOR VIII AGONIST; FACTOR VIII MODULATOR,,BIOLOGICAL THERAPEUTIC; INFUSION; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT,using only (2),125555,BLA,2014-06-05T00:00:00Z,fda,0,0,0,0,0,,octapharma,private,0,1643.3,1548.9,1589.3,1207.3,951.2,962.5,632.5,79.1,79.1,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125555,719,121,286,62,Coagulation and hemorrhagic disorders,1,0
695,SUSOCTOCOG ALFA,"BAX-802; OBI-1; OBIZUR; OBIZUR; PORCINE RFVIII, IPSEN/INSPIRATION; PORCINE RFVIII, OCTAGEN/IPSEN; PORCINE RFACTOR VIII, IPSEN/INSPIRATION; PORCINE RFACTOR VIII, OCTAGEN/IPSEN; RECOMBINANT PORCINE FACTOR VIII, BAXALTA; RECOMBINANT PORCINE FACTOR VIII, IPSEN/INSPIRATION; RECOMBINANT PORCINE FACTOR VIII, OCTAGEN/IPSEN; RPFVIII; SUSOCTOCOG ALFA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2014-10-23T00:00:00Z,2014,10,Obizur,factor viii deficiency,FACTOR VIII AGONIST,,BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; INFUSION; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT,using only (2),125512,BLA,2013-11-25T00:00:00Z,fda,1,0,1,1,0,,baxter,NYSE: BAX,1,10719,9413,13936,13893,12843,12562,4634,608,610,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125512,721,121,286,62,Coagulation and hemorrhagic disorders,1,0
755,TRENONACOG ALFA,"IB-1001; IXINITY; RECOMBINANT FACTOR IX (INTRAVENOUS, HEMOPHILIA B), INSPIRATION BIOPHARMACEUTICALS/CELTIC PHARMA; RECOMBINANT FACTOR IX (IV, FACTOR IX DEFICIENCY), INSPIRATION BIOPHARMACEUTICALS; TRENONACOG ALFA; TRENONACOG ALFA (INTRAVENOUS, HEMOPHILIA B), CANGENE; TRENONACOG ALFA (INTRAVENOUS, HEMOPHILIA B), EMERGENT BIOSOLUTIONS; TRENONACOG ALFA (INTRAVENOUS, HEMOPHILIA B), INSPIRATION BIOPHARMACEUTICALS/CELTIC PHARMA; TRENONACOG ALPHA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-04-29T00:00:00Z,2015,4,Ixinity,factor ix deficiency,FACTOR IX AGONIST,COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; FREEZE DRYING; INFUSION; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT,using only (2),125426,BLA,2012-04-06T00:00:00Z,fda,0,0,0,0,0,,emergent biosolutions,NYSE: EBS,1,489.3,404.5,129.8,118.4,141.5,135.7,272.5,,109.4,,,2014,,acquired by emergent biosolutions in 2014; cangene revenues for 12 months prior to following january are reported with exception of 2013 in which revenue dated 2/1/13 - 7/31/13 is reported scaled by a factor of 2,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125426,726,1228,286,62,Coagulation and hemorrhagic disorders,1,0
764,TUROCTOCOG ALFA,"N-8; NN-7008; NNC-0155-0000-0004; NOVOEIGHT; ZONOVATE; RECOMBINANT FACTOR VIII (THIRD GENERATION), NOVO NORDISK; TUROCTOCOG ALFA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2013-10-15T00:00:00Z,2013,10,Novoeight,factor viii deficiency,FACTOR VIII AGONIST,,BIOLOGICAL THERAPEUTIC; FORMULATION POWDER; FREEZE DRYING; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT,using only (2),125466,BLA,2012-10-16T00:00:00Z,fda,0,0,0,0,0,,novo nordisk,NYSE: NVO,1,15428.3,13788.5,11595.7,10933.9,9837.83,8546.85,12817.9,2166.03,2166,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125466,727,121,286,62,Coagulation and hemorrhagic disorders,1,0
786,"VON WILLEBRAND FACTOR/FACTOR VIII (IV, PLASMA-DERIVED), OCTAPHARMA","WILOCTIN; VON WILLEBRAND FACTOR/FACTOR VIII (IV, PLASMA-DERIVED), OCTAPHARMA; WILATE",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2009-12-04T00:00:00Z,2009,12,Wilate,von willebrands disease,FACTOR VIII AGONIST; VON WILLEBRAND FACTOR LIGAND,,BIOLOGICAL THERAPEUTIC; INFUSION; INTRAVENOUS FORMULATION; PEPTIDE,using only (2),125251,BLA,2006-12-12T00:00:00Z,fda,0,0,0,1,0,,octapharma,private,0,1445.8,1237.8,1098.3,721.7,482.8,449.2,594.5,55.2,55.2,,,,,,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125251,730,1229,286,62,Coagulation and hemorrhagic disorders,1,0
787,VONICOG ALFA,"BAX-111; PSA-RVWF; VONVENDI; RECOMBINANT VWF (VON WILLEBRAND DISEASE), BAXTER; RECOMBINANT GLYCOSYLATED VON WILLEBRAND FACTOR, BAXTER; RHVWF, BAXALTA; RHVWF, BAXTER; RVWF (VON WILLEBRAND DISEASE), BAXTER; VONICOG ALFA",,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,,2015-12-08T00:00:00Z,2015,12,Vonvendi,von willebrands disease,VON WILLEBRAND FACTOR LIGAND,COAGULATION STIMULATOR,BIOLOGICAL THERAPEUTIC; CELL CULTURE TECHNIQUE; FORMULATION POWDER; FREEZE DRYING; GLYCOPROTEIN; INTRAVENOUS FORMULATION; PROTEIN RECOMBINANT; SOLUTION,using only (2),125577,BLA,2014-12-19T00:00:00Z,fda,0,0,0,1,0,,baxalta,NYSE: BXLT,1,6148,10719,9413,13936,13893,12843,3782,699,1095,,,,,spun off from baxter intl in 2015; lagged revenues are for baxter intl,,,0,https://www.accessdata.fda.gov/scripts/cder/daf/index.cfm?event=overview.process&ApplNo=125577,731,1229,286,62,Coagulation and hemorrhagic disorders,1,0
